0.5041	-0.5248	
0.5823	-0.4842	
0.4759	-0.4483	
0.6632	-0.4945	
0.6121	-0.6494	
0.4850	-0.2833	
0.5934	-0.6160	
0.5330	-0.6046	
0.5934	-0.5124	
0.5452	-0.4976	
0.5618	-0.7891	
0.5866	-1.1485	
0.4807	-0.9628	
0.4344	-0.4740	
0.5111	-0.4041	
0.6412	-0.3207	
0.4429	-0.4812	
0.4988	-0.4496	
0.3820	-0.7364	
0.5339	-0.4744	
0.4747	-0.7929	
0.4742	-0.4167	
0.6073	-0.5620	
0.5875	-0.5217	
0.5906	-0.4831	
0.5715	-0.5727	
0.5808	-0.7950	
0.5842	-0.4821	
0.5112	-0.5234	
0.6369	-0.4398	
0.5337	-0.3767	
0.5952	-0.5434	
0.3251	-0.6679	
0.3689	-0.8741	
0.6743	-0.4796	
0.6520	-0.7574	
0.5964	-0.7129	
0.4508	-0.4399	
0.3880	-0.6869	
0.4685	-0.4483	
0.5133	-0.6642	
0.4701	-0.6245	
0.3938	-0.8459	
0.7378	-0.7257	
0.5972	-0.4769	
0.6841	-0.6989	
0.1417	-0.9195	
0.1574	-1.0380	
0.1975	-0.8203	
0.0729	-0.6450	
0.2176	-0.7193	
0.2188	-0.6666	
0.2001	-0.6672	
0.1185	-0.6033	
0.1260	-0.9430	
0.0819	-1.0328	
0.0611	-0.6745	
0.1439	-0.8966	
0.1138	-0.7267	
0.2245	-0.6658	
0.1917	-0.7887	
0.3242	-0.9223	
0.0256	-0.8508	
0.1220	-0.7479	
0.2066	-0.5129	
0.2124	-0.6822	
0.2130	-0.9162	
0.2536	-0.8334	
0.2019	-1.1097	
0.1411	-1.0128	
0.1016	-1.0639	
0.2428	-0.6175	
0.2754	-0.9235	
0.2454	-0.6901	
0.0338	-0.8309	
0.2136	-0.8606	
0.1906	-0.8461	
0.0626	-0.6858	
0.2412	-0.7176	
0.1865	-1.0043	
0.1938	-0.9492	
0.0676	-0.5594	
0.2831	-0.8781	
0.3856	-0.6575	
0.0728	-0.9840	
0.0992	-1.1242	
0.2071	-0.6179	
0.1838	-0.9402	
0.2368	-1.0431	
0.1730	-0.6675	
0.0254	-0.9195	
0.0912	-1.0346	
0.3671	-0.8194	
0.2641	-0.7588	
0.1099	-0.6833	
0.1971	-0.8603	
0.1767	-1.0158	
0.1052	-0.4334	
0.2031	-0.7641	
0.1152	-0.7732	
0.1055	-0.9136	
0.1703	-0.8051	
0.1696	-1.0358	
0.1535	-0.7625	
0.0494	-1.1275	
0.0438	-0.3557	
0.1381	-0.9089	
0.1484	-0.4219	
0.0890	-1.1015	
-0.0300	-0.6756	
0.0298	-0.6796	
0.1084	-0.6907	
0.1980	-0.7599	
0.0723	-0.9904	
0.2611	-0.6542	
0.0868	-0.9148	
0.2245	-0.4056	
0.1271	-0.9515	
0.2414	-0.7496	
0.0676	-0.9707	
-0.0304	-0.5864	
0.1826	-0.9626	
0.3605	-0.6344	
0.2407	-0.8987	
0.1519	-0.9072	
0.2908	-0.3891	
-0.0422	-0.7547	
0.1373	-0.6414	
0.0397	-0.6090	
0.2277	-0.4154	
0.1019	-1.1754	
0.1254	-0.4788	
0.2787	-0.7744	
0.1497	-0.2473	
0.2122	-1.0597	
0.0671	-0.6259	
0.1750	-0.7436	
0.1120	-0.7765	
-0.0633	-1.0527	
0.0766	-1.1468	
0.1439	-0.6263	
0.0245	-0.6644	
0.1529	-0.8463	
0.1457	-0.8651	
0.0878	-0.7035	
0.0607	-0.7921	
0.1675	-0.6928	
0.3166	-0.9007	
0.0781	-1.1268	
0.1212	-0.5407	
0.1436	-0.5884	
0.3275	-1.0198	
0.1484	-0.5695	
0.0594	-0.7355	
-0.0131	-0.3847	
0.1733	-0.9362	
0.2121	-1.0145	
0.0316	-1.0162	
0.2772	-0.7758	
0.1147	-1.1916	
0.0584	-0.7647	
0.1628	-0.8491	
0.1850	-0.9584	
0.2124	-1.0203	
0.2808	-0.7992	
0.2217	-0.9740	
0.0711	-0.7991	
0.0980	-0.8779	
0.0481	-0.7746	
0.1717	-0.7697	
0.0972	-0.8471	
0.3749	-0.6495	
0.0954	-0.8647	
0.1299	-1.0571	
0.2030	-0.6478	
0.1420	-0.8297	
0.2268	-0.8589	
0.0773	-0.9517	
0.1783	-0.9090	
0.1950	-0.6759	
0.1337	-0.8636	
0.0959	-0.5537	
0.0651	-0.6925	
0.2297	-0.7796	
0.1685	-0.7118	
0.1015	-0.4911	
0.1588	-1.1093	
0.1853	-0.6797	
0.1334	-0.8963	
0.1303	-0.7970	
0.2756	-0.5721	
0.0307	-0.8432	
0.0844	-1.0652	
0.1855	-0.8744	
0.1846	-1.0541	
0.1139	-0.6453	
0.0345	-0.1691	
0.1542	-0.0639	
0.0722	-0.1501	
-0.0369	-0.0671	
0.0969	-0.0316	
0.0148	0.2422	
-0.0581	0.0262	
0.0248	0.0458	
0.1304	0.1959	
-0.0488	-0.1091	
-0.1010	0.1858	
0.0651	0.2349	
-0.0096	0.1398	
0.1894	-0.1940	
0.0613	-0.2316	
-0.0402	-0.3341	
-0.1345	-0.0629	
0.1377	0.0986	
0.0009	-0.3710	
0.0166	0.1177	
0.0569	0.1749	
0.0289	0.1296	
0.1482	0.0088	
-0.1140	-0.0334	
0.0735	-0.1945	
0.1326	-0.1535	
0.1069	0.0037	
0.1193	-0.1014	
-0.0477	0.1121	
-0.0084	-0.0424	
0.1500	-0.0127	
0.1054	0.3094	
0.0702	-0.0228	
0.0457	0.2582	
-0.0175	-0.0587	
0.0618	-0.0654	
0.0337	-0.2319	
0.0325	-0.0775	
0.1766	-0.1074	
0.1546	0.2311	
0.0205	-0.3536	
0.1978	0.1094	
0.0398	-0.2378	
-0.0926	0.1383	
0.1674	0.1949	
-0.1200	-0.1108	
0.0419	0.2991	
0.1664	-0.3759	
0.0887	-0.3379	
0.1088	0.1402	
0.0118	0.0270	
0.1992	0.0091	
-0.0162	-0.1202	
0.1344	0.0438	
0.0241	-0.1093	
0.0645	-0.2890	
0.2316	0.0179	
0.0100	0.0911	
0.0555	-0.1061	
0.2254	-0.1033	
0.0140	-0.2346	
0.0463	-0.0702	
0.1389	0.0222	
0.0054	-0.2948	
-0.0333	-0.0305	
-0.0506	-0.3770	
0.1255	0.1010	
-0.0085	0.2295	
0.0959	-0.0057	
0.0392	0.0259	
0.0437	0.1130	
0.1092	-0.1635	
0.0839	-0.3721	
0.0618	-0.0387	
0.0140	0.0667	
-0.0803	-0.2820	
-0.0011	-0.0402	
-0.0082	-0.4223	
0.0022	-0.2120	
0.0788	0.1432	
-0.0304	-0.1742	
0.1806	0.0177	
0.0849	0.2076	
-0.0738	-0.0471	
0.0321	0.0100	
0.0252	-0.0963	
0.0558	-0.0363	
0.0734	0.1404	
0.0769	0.0247	
0.0812	0.3545	
0.1166	0.1701	
0.1082	-0.1183	
0.0452	0.4484	
-0.0312	-0.0953	
0.0988	0.1858	
-0.0251	-0.0555	
0.1599	0.3790	
0.0795	-0.0265	
-0.0757	0.1726	
0.0382	0.0478	
-0.0815	-0.0556	
-0.0266	-0.0245	
-0.1049	-0.0097	
-0.1193	-0.3421	
0.1731	-0.3501	
-0.0468	0.1595	
-0.2006	0.1255	
-0.0264	0.0635	
-0.0743	-0.1053	
0.0048	-0.0615	
0.0635	0.1639	
-0.0395	0.0437	
-0.0219	0.1135	
0.1325	-0.0955	
0.1565	-0.1166	
0.1346	-0.1369	
0.0508	0.1683	
0.0642	0.1194	
-0.1412	-0.0453	
-0.0254	0.1765	
0.0927	-0.2520	
0.0812	0.3694	
-0.0470	0.1761	
0.1191	-0.0506	
-0.1427	0.0157	
0.0329	-0.2365	
0.1688	0.0655	
-0.0303	-0.0049	
0.1100	-0.1338	
-0.0056	0.1514	
0.0888	0.1023	
-0.0092	0.0140	
0.1110	0.2919	
0.0490	0.1758	
-0.0062	0.3533	
-0.0404	0.1530	
0.0068	0.1014	
0.1515	0.2999	
-0.0163	-0.0064	
0.0903	0.0674	
0.0625	-0.0753	
0.1366	-0.3438	
0.0681	-0.5300	
0.0274	-0.1193	
0.1932	-0.3002	
-0.0261	-0.2712	
0.0557	-0.2400	
-0.0534	-0.4286	
0.1179	0.0759	
0.1771	-0.0871	
-0.2512	-0.5578	
-0.2774	-0.5896	
-0.3512	-0.8193	
-0.3362	-0.5164	
-0.2629	-0.4536	
-0.1907	-1.0094	
-0.1031	-0.2811	
-0.3405	-0.7976	
-0.3998	-0.6143	
-0.2884	-1.0847	
-0.2476	-0.5004	
-0.3163	-0.4624	
-0.1801	-0.4434	
-0.2604	-0.4479	
-0.3366	-0.8453	
-0.3797	-0.7718	
-0.3179	-0.4864	
-0.2508	-0.5560	
-0.3011	-0.3643	
-0.2532	-0.7298	
-0.1894	-0.9081	
-0.4380	-0.5044	
-0.2913	-0.9353	
-0.2620	-1.1762	
-0.2293	-0.7866	
-0.1355	-0.8531	
-0.2791	-0.4937	
-0.1859	-0.3957	
-0.2030	-0.5120	
0.0366	-0.8104	
-0.4022	-0.7745	
-0.2453	-0.6064	
-0.1864	-0.6353	
-0.0753	-0.5217	
-0.2512	-0.7394	
-0.2454	-0.4028	
-0.0946	-0.5619	
-0.2803	-0.5846	
-0.2488	-0.7638	
-0.1392	-0.6340	
-0.1709	-0.7104	
-0.2552	-0.6336	
-0.2818	-0.6058	
-0.3278	-0.3507	
-0.3981	-0.6400	
-0.1457	-0.6359	
-0.2018	-0.6943	
-0.1504	-0.4659	
-0.2239	-0.6695	
-0.2669	-1.0414	
-0.2686	-0.9176	
-0.2094	-0.5751	
-0.2173	-0.6038	
-0.2817	-0.9287	
-0.1855	-0.4667	
-0.1547	-0.8804	
-0.3559	-0.5565	
-0.3427	-0.9144	
-0.2689	-1.1621	
-0.2807	-0.4833	
-0.2089	-0.4263	
-0.3139	-0.6077	
-0.2575	-0.3671	
-0.1907	-0.5682	
-0.2726	-0.8194	
-0.2873	-0.4787	
-0.2021	-0.5692	
-0.2103	-0.4209	
-0.3551	-0.7050	
-0.2854	-0.7950	
-0.1830	-0.5891	
-0.2060	-0.7097	
-0.1861	-0.5278	
-0.2338	-0.7207	
-0.1823	-0.5023	
-0.1783	-0.6195	
-0.2462	-0.6311	
-0.3852	-1.2992	
-0.3310	-0.5798	
-0.1855	-0.5164	
-0.2428	-0.9419	
-0.2383	-0.8663	
-0.2477	-0.4466	
-0.4208	-0.7791	
-0.2482	-0.6119	
-0.3295	-0.4811	
-0.2191	-0.6887	
-0.2671	-0.4146	
-0.2203	-0.5598	
-0.3068	-0.6349	
-0.3172	-0.6378	
-0.2665	-0.8134	
-0.1396	-0.8271	
-0.1940	-0.6204	
-0.3670	-0.6442	
-0.2746	-0.7698	
-0.3110	-0.6606	
-0.2765	-0.8210	
-0.2906	-0.9308	
-0.2049	-0.7532	
-0.1895	-0.5026	
-0.2793	-0.8095	
-0.3676	-0.6928	
-0.1854	-0.3050	
-0.3116	-0.8167	
-0.2448	-0.8288	
-0.2825	-0.5452	
-0.1947	-0.3815	
-0.3209	-0.6679	
-0.2519	-0.8096	
-0.3351	-0.7456	
-0.3348	-0.6400	
-0.2349	-0.7826	
-0.2662	-0.7191	
-0.1049	-0.8691	
-0.1388	-0.9481	
-0.2463	-0.5516	
-0.3489	-0.5265	
-0.2615	-0.6605	
-0.1338	-0.6238	
